URL,TITRE,QUANTITE,PRIX,PRIX_KILOS,VALEUR ÉNERGÉTIQUE (KJ),VALEUR ÉNERGÉTIQUE (KCAL),MATIÈRES GRASSES,ACIDES GRAS SATURÉS,GLUCIDES,SUCRES,PROTÉINES,SEL,FIBRES ALIMENTAIRES,VITAMINE D,CALCIUM,VITAMINE B6,ACIDES GRAS MONO-INSATURÉS,VITAMINE B12
https://www.carrefour.fr/p/specialite-au-soja-chocolat-carrefour-3245413693365?t=R04F06,Spécialité au soja chocolat CARREFOUR ,les 4 pots de 100g,1.05,2.62,479,113,2.1,0.6,19,15,3.5,0.1,,,,,,
https://www.carrefour.fr/p/specialite-au-soja-cerise-sojasun-3273220083130?t=R04F06,Spécialité au soja cerise SOJASUN ,les 4 pots de 100 g,1.48,3.70,347,82,2.1,0.4,12,11.5,3.7,0.06,,,,,,
https://www.carrefour.fr/p/yaourt-citron-etrez-3286151950020?t=R04F06,Yaourt citron ETREZ ,les 4 pots de 125g,1.90,3.80,416,99,2.9,2.4,14.9,12.55,3.25,0.125,,,,,,
https://www.carrefour.fr/p/yaourt-coco-la-laitiere-3023290036648?t=R04F06,Yaourt coco LA LAITIERE ,les 4 pots de 120g,1.72,3.58,417,99,3.6,2.5,12.5,12.3,1.4,0.15,,,,,,
https://www.carrefour.fr/p/yaourt-vanille-a-la-grecque-yaos-nestle-3023290115282?t=R04F06,Yaourt vanille à la grecque Yaos Nestle ,les 4 pots de 125g,2.19,4.38,551,132,6.9,4.6,14.3,13.5,2.6,0.11,,,,,,
https://www.carrefour.fr/p/yaourt-a-boire-myrtilles-sauvages-michel-et-augustin-3760122960770?t=R04F06,Yaourt à boire myrtilles sauvages MICHEL ET AUGUSTIN ,la bouteille de 500 ml,2.20,4.40,357,85,3.1,2,11,11,3,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-bio-myrtille-au-lait-de-brebis-carrefour-bio-3560071180508?t=R04F06,Yaourts bio myrtille au lait de brebis CARREFOUR BIO ,les 2 pots de 125g,1.70,6.80,498,119,5,3.6,14,12,4.3,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-au-lait-entier-nature-carrefour-3245412735530?t=R04F06,Yaourts au lait entier nature CARREFOUR ,les 8 pots de 125 g,1.83,1.83,267,64,3.4,2.2,4.5,4.5,3.8,0.13,,,,,,
https://www.carrefour.fr/p/yaourts-bifidus-coco-carrefour-3245412570650?t=R04F06,Yaourts bifidus coco CARREFOUR ,les 4 pots de 125g,1.01,2.02,396,94,2.9,1.9,14,12,3.3,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-fruits-rouges-mixes-carrefour-3560070872466?t=R04F06,Yaourts fruits rouges mixés CARREFOUR ,les 8 pots de 125 g,1.79,1.79,390,93,2.9,1.9,13,13,3.3,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-fruits-mixes-activia-3033491328527?t=R04F06,Yaourts fruits mixés ACTIVIA ,les 12 pots de 125 g,3.74,2.49,387,92,3.5,2.4,11.7,11.4,3.4,0.13,,,0.121,,,
https://www.carrefour.fr/p/yaourts-brasse-nature-activia-3033490699833?t=R04F06,Yaourts brassé nature ACTIVIA ,les 8 pots de 125 g,2.18,2.18,286,68,3.4,2.3,5.4,5.4,4,0.13,,,0.139,,,
https://www.carrefour.fr/p/yaourts-confiture-de-fraises-bonne-maman-3608580781882?t=R04F06,Yaourts confiture de fraises BONNE MAMAN ,les 4 pots de 125 g,1.49,2.98,466,111,4.1,2.6,16,16,2.3,0.08,0.4,,,,,
https://www.carrefour.fr/p/yaourts-aux-fruits-danone-3033491010071?t=R04F06,Yaourts aux fruits DANONE ,les 16 pots de 125 g,3.79,1.90,433,103,3.3,2.3,15.2,14.3,3,0.16,,,,,,
https://www.carrefour.fr/p/yaourts-aux-fruits-bio-danonino-3033491388408?t=R04F06,Yaourts aux fruits bio DANONINO ,les 8 pots de 50g,2.42,6.05,409,97,2.6,1.9,11.6,10.8,6.7,0.08,,,,,,
https://www.carrefour.fr/p/yaourts-natures-fjord-3033490178000?t=R04F06,Yaourts natures FJORD ,les 4 pots de 125 g,1.81,3.62,489,118,10,7,3.9,3.9,3.1,0.11,,,,,,
https://www.carrefour.fr/p/yaourts-fraise-melba-gervita-3033490192037?t=R04F06,Yaourts fraise melba GERVITA ,les 4 pots de 100 g,1.87,4.68,639,153,8.3,5.8,15,14.5,4.4,0.11,,,,,,
https://www.carrefour.fr/p/yaourts-orange-ananas-ker-ronan-3760176400222?t=R04F06,Yaourts orange ananas KER RONAN ,les 4 pots de 125 g,2.15,4.30,469,111,2.8,1.9,17.5,16,4,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-patissiers-assortiment-la-laitiere-3023290600023?t=R04F06,Yaourts pâtissiers assortiment LA LAITIERE ,les 12 pots de 125 g,3.65,2.43,458,109,2.9,1.8,16.7,13.5,3.3,0.13,,,,,,
https://www.carrefour.fr/p/yaourts-vanille-la-laitiere-3023290234853?t=R04F06,Yaourts vanille LA LAITIERE ,les 4 pots de 125 g,1.62,3.24,408,97,3,2,13.6,13.5,3.1,0.12,,,,,,
https://www.carrefour.fr/p/yaourts-empresure-chocolat-malo-3278693504076?t=R04F06,Yaourts empresuré chocolat MALO ,les 4 pots de 125 g,1.66,3.32,505,119,1.9,1.3,20,18,5.7,0.24,,,,,,
https://www.carrefour.fr/p/yaourts-noix-de-coco-mamie-nova-3456770316105?t=R04F06,Yaourts noix de coco MAMIE NOVA ,les 2 pots de 150 g,1.18,3.93,579,139,7.3,5.1,15,14,3.1,0.27,,,,,,
https://www.carrefour.fr/p/yaourts-lit-de-framboise-litchi-perle-de-lait-3329770065871?t=R04F06,Yaourts lit de framboise litchi PERLE DE LAIT ,les 4 pots de 125g,1.89,3.78,524,125,6.4,4.3,13.5,11.7,2.4,0.1,0.4,,,,,
https://www.carrefour.fr/p/yaourts-aux-fruits-savoie-yaourt-3277396125014?t=R04F06,Yaourts aux fruits SAVOIE YAOURT ,les 6 pots de 125 g,2.59,3.45,413,98,2.9,1.9,15,14.5,3,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-lait-de-brebis-vanille-soignon-3523230039581?t=R04F06,Yaourts lait de brebis vanille SOIGNON ,les 4 pots de 110g,2.55,5.80,458,110,6.6,4.7,7.5,7.5,5.1,0.11,,,160,,,
https://www.carrefour.fr/p/yaourts-saveur-vanille-0-sans-sucres-ajoutes-sveltesse-3023291169031?t=R04F06,Yaourts saveur vanille 0% sans sucres ajoutés SVELTESSE ,les 8 pots de 125 g,2.17,2.17,160,38,0.1,0,4.7,4.7,4.3,0.15,,,,,,
https://www.carrefour.fr/p/yaourts-chocolat-sveltesse-3023290008362?t=R04F06,Yaourts chocolat SVELTESSE ,les 4 pots de 125 g,1.28,2.56,333,79,1.2,0.8,11.7,9.6,3.9,0.17,,,,,,
https://www.carrefour.fr/p/yaourts-aux-fruits-fraise-framboise-peche-petits-filous-tub-s-yoplait-3329770062375?t=R04F06,Yaourts aux fruits fraise framboise pêche Petits Filous Tub's YOPLAIT ,les 12 tubes de 37g,2.53,5.70,285,67,2,1.3,9,8.1,2.7,0.11,0.1,0,0.12,,,
https://www.carrefour.fr/p/yaourts-a-boire-multifruits-actimel-3033491213212?t=R04F06,Yaourts à boire multifruits ACTIMEL ,les 8 bouteilles de 100g,3.05,3.81,325,77,1.5,1,12.4,12.2,2.6,0.1,,0,0.12,0.21,,
https://www.carrefour.fr/p/yaourts-bio-myrtille-sauvage-les-2-vaches-3661344221772?t=R04F06,Yaourts bio myrtille sauvage LES 2 VACHES ,les 4 pots de 115 g,1.55,3.37,387,92,2.9,2,12.8,12.8,3.4,0.13,,,,,,
https://www.carrefour.fr/p/yaourts-bio-nature-vrai-3273220530351?t=R04F06,Yaourts bio nature VRAI ,les 4 pots de 125 g,1.23,2.46,233,55,1.8,1.2,5.6,4.5,4.2,0.13,,,,,,
https://www.carrefour.fr/p/cremes-dessert-saveur-vanille-carrefour-3270190216803?t=R04F06,Crèmes dessert saveur vanille CARREFOUR ,les 4 pots de 100 g,1.30,3.25,698,167,10,6.2,15,14,4.4,0.1,,,,,,
https://www.carrefour.fr/p/cremes-dessert-au-caramel-carrefour-3245412404375?t=R04F06,Crèmes dessert au caramel CARREFOUR ,les 4 pots de 100g,1.30,3.25,784,187,8.7,5.3,23,22,4.2,0.1,,,,,,
https://www.carrefour.fr/p/cremes-dessert-saveur-pistache-carrefour-3245412404405?t=R04F06,Crèmes dessert saveur pistache CARREFOUR ,les 4 pots de 100 g,1.30,3.25,695,166,10,6.1,15,14,4.4,0.1,,,,,,
https://www.carrefour.fr/p/cremes-dessert-cafe-carrefour-3270190024446?t=R04F06,Crèmes dessert café CARREFOUR ,les 4 pots de 125 g,0.91,1.82,439,104,3,2,17,13,2.6,0.23,,,,,,
https://www.carrefour.fr/p/cremes-dessert-chocolat-billes-3-chocolat-carrefour-3560070541423?t=R04F06,Crèmes dessert chocolat billes 3 chocolat CARREFOUR ,les 4 pots de 117g,1.52,3.25,582,138,3.6,2.4,22,20,3.9,0.18,,,,,,
https://www.carrefour.fr/p/cremes-dessert-saveur-pistache-carrefour-classic-3560070133055?t=R04F06,Crèmes dessert saveur pistache CARREFOUR CLASSIC' ,les 4 pots de 125g,1.01,2.02,434,103,3,2,16,13,2.6,0.23,0,,,,,
https://www.carrefour.fr/p/cremes-dessert-saveur-chocolat-noisette-danette-3033491279782?t=R04F06,Crèmes dessert saveur chocolat-noisette DANETTE ,les 4 pots de 125 g,1.42,2.84,564,134,4.2,2.9,20.3,18.2,3.3,0.13,,,,,,
https://www.carrefour.fr/p/cremes-dessert-au-caramel-danette-3033491279737?t=R04F06,Crèmes dessert au caramel DANETTE ,les 4 pots de 125 g,1.39,2.78,484,115,2.7,1.9,19.2,16,3.4,0.2,,,,,,
https://www.carrefour.fr/p/cremes-dessert-caramel-la-laitiere-3023290165379?t=R04F06,Crèmes dessert caramel LA LAITIERE ,les 4 pots de 100 g,1.59,3.98,752,179,8.5,4.8,21.3,20.7,4.3,0.26,,,,,,
https://www.carrefour.fr/p/cremes-dessert-chocolat-banane-mamie-nova-3456776728100?t=R04F06,Crèmes dessert chocolat banane MAMIE NOVA ,les 2 pots de 150 g,1.28,4.27,692,165,6.9,4.4,22,20,3,0.08,,,,,,
https://www.carrefour.fr/p/cremes-dessert-chocolat-taillefine-3033490905378?t=R04F06,Crèmes dessert chocolat TAILLEFINE ,les 4 pots de 120 g,1.77,3.69,365,86,0.9,0.6,15.1,12.2,3.9,0.21,,,0.125,,,
https://www.carrefour.fr/p/dessert-panna-cotta-framboise-carrefour-3560070816415?t=R04F06,Dessert panna cotta framboise CARREFOUR ,les 2 pots de 120g,1.99,8.29,957,229,11,7.9,27,19,3,0.12,0.8,,,,,
https://www.carrefour.fr/p/dessert-vegetal-au-lait-de-coco-nature-andros-3608580890898?t=R04F06,Dessert végétal au lait de coco nature ANDROS ,les 4 pots de 100g,2.32,5.80,315,76,4.9,4.6,7.3,0.6,0.5,0.1,0.1,,0,,,
https://www.carrefour.fr/p/dessert-clafoutis-pommes-la-laitiere-3023290719329?t=R04F06,Dessert clafoutis pommes LA LAITIERE ,les 4 pots de 85 g,2.90,8.53,943,225,9.2,5.3,29.7,25.5,5.2,0.17,,,,,,
https://www.carrefour.fr/p/dessert-vegetal-au-lait-de-coco-fraise-yoplait-3329770063860?t=R04F06,Dessert végétal au lait de coco fraise YOPLAIT ,les 4 pots de 100g,2.49,6.22,392,94,4,3.6,13.7,8.8,0.5,0.1,,,0.12,,,
https://www.carrefour.fr/p/desserts-mousse-chocolat-lait-noir-carrefour-3245412730566?t=R04F06,Desserts mousse chocolat lait & noir CARREFOUR ,les 8 pots de 60g,1.99,4.15,732,174,7,4.4,22,22,5.1,0.14,,,,,,
https://www.carrefour.fr/p/desserts-liegeois-creme-fraiche-et-cafe-carrefour-3245413812261?t=R04F06,Desserts liégeois crème fraîche et café CARREFOUR ,les 4 pots de 100g,1.01,2.52,538,128,5.4,3.6,17,15,2.8,0.2,,,,,,
https://www.carrefour.fr/p/desserts-cappuccino-au-cafe-carrefour-3560071003876?t=R04F06,Desserts Cappuccino au café CARREFOUR ,les 4 pots de 80g,2.75,8.59,1011,241,9.8,7.3,30,21,4.4,0.18,1.2,,,,,
https://www.carrefour.fr/p/desserts-creme-vanille-carrefour-3560070964048?t=R04F06,Desserts crème vanille CARREFOUR ,les 8 pots de 100 g,2.73,3.41,698,167,10,6.2,15,14,4.4,0.1,,,,,,
https://www.carrefour.fr/p/desserts-liegeois-chocolat-et-vanille-carrefour-3560071018627?t=R04F06,Desserts Liégeois chocolat et vanille CARREFOUR ,les 8 pots de 100 g,1.96,2.45,636,152,7.5,4.9,18,16,3.1,0.18,,,,,,
https://www.carrefour.fr/p/desserts-mousse-liegeoise-saveur-vanille-carrefour-3560071014650?t=R04F06,Desserts mousse liégeoise saveur vanille CARREFOUR ,les 4 pots de 80g,1.05,3.28,678,162,9.1,6.1,17,16,3.2,0.1,,,,,,
https://www.carrefour.fr/p/desserts-creme-vanille-bonne-maman-3608580739807?t=R04F06,Desserts crème vanille BONNE MAMAN ,les 4 pots de 100 g,2.00,5.00,618,148,7.2,4.1,17,15,3.7,0.12,,,,,,
https://www.carrefour.fr/p/desserts-mousse-au-chocolat-bonne-maman-3608580787631?t=R04F06,Desserts mousse au chocolat BONNE MAMAN ,les 4 pots de 50 g,1.95,9.75,1448,349,26,16,20,19,7.5,0.15,2.3,,,,,
https://www.carrefour.fr/p/desserts-liegeois-vanille-danette-3033491377112?t=R04F06,Desserts liégeois vanille DANETTE ,les 4 pots de 100 g,1.39,3.48,589,141,7.3,5.1,15.7,14.1,3,0.13,,,,,,
https://www.carrefour.fr/p/desserts-saveur-biscuit-la-laitiere-3023290165355?t=R04F06,Desserts saveur biscuit LA LAITIERE ,les 4 pots de 100 g,1.59,3.98,807,193,10.8,6.5,19.3,16.3,4.6,0.14,,,,,,
https://www.carrefour.fr/p/desserts-clafoutis-aux-cerises-la-laitiere-3023290643488?t=R04F06,Desserts clafoutis aux cerises LA LAITIERE ,les 4 pots de 85 g,2.62,7.71,934,223,9.7,5.6,28.6,23.4,5.1,0.15,,,,,,
https://www.carrefour.fr/p/desserts-secret-de-mousse-chocolat-lait-et-blanc-la-laitiere-3023290230183?t=R04F06,Desserts Secret de Mousse chocolat lait et blanc LA LAITIERE ,les 4 pots de 59 g,1.49,6.31,657,156,5.7,3.7,21.1,19.2,4.9,0.19,0.7,,,,,
https://www.carrefour.fr/p/desserts-ile-flottante-eclats-caramel-la-laitiere-3023290169803?t=R04F06,Desserts Ile Flottante éclats caramel LA LAITIERE ,les 4 pots - 400 g,2.59,6.48,567,134,3.3,1.7,21.3,20,4.7,0.17,0.2,,,,,
https://www.carrefour.fr/p/desserts-fruits-p-tits-miam-bio-les-2-vaches-3661344382930?t=R04F06,Desserts fruits p'tits miam Bio LES 2 VACHES ,les 12 pots de 50 g,3.01,5.02,397,94,2.6,1.8,10.7,10.5,6.8,0.08,,,,,,
https://www.carrefour.fr/p/desserts-cafe-mamie-nova-3456774781633?t=R04F06,Desserts café MAMIE NOVA ,les 2 pots de 150 g,1.11,3.70,561,134,6.4,4.1,16,16,2.9,0.14,0.4,,,,,
https://www.carrefour.fr/p/desserts-creme-brulee-vanille-rians-3184670007808?t=R04F06,Desserts crème brûlée/vanille RIANS ,les 2 pots de 100 g,1.65,8.25,1402,338,27,18,20,15,3.7,0.1,,,,,,
https://www.carrefour.fr/p/desserts-panna-cotta-coulis-5-fruits-rouges-rians-3184670006627?t=R04F06,Desserts Panna Cotta/coulis 5 fruits rouges RIANS ,les 2 pots de 120g,2.26,9.42,753,180,14,8.7,12,11,2.5,0.07,,,,,,
https://www.carrefour.fr/p/desserts-mousse-au-chocolat-taillefine-3033490909192?t=R04F06,Desserts mousse au chocolat TAILLEFINE ,les 4 pots de 60 g,1.87,7.79,523,124,1.9,1.4,20.8,19.7,5.1,0.2,,,,,,
https://www.carrefour.fr/p/fromage-blanc-nature-7-9-mg-carrefour-3270190023548?t=R04F06,"Fromage blanc nature 7,9% MG CARREFOUR ",les 8 pots de 100g,1.96,2.45,474,114,7.9,5.4,4.1,3.6,6.6,0.1,,,,,,
https://www.carrefour.fr/p/fromage-blanc-fraise-activia-3033491024979?t=R04F06,Fromage blanc fraise ACTIVIA ,les 4 pots de 120 g,1.76,3.67,423,101,3.8,2.7,11.7,11,4.8,0.11,,,,,,
https://www.carrefour.fr/p/fromage-blanc-nature-riche-en-calcium-calin-3329770057241?t=R04F06,Fromage blanc nature riche en calcium CALIN ,le pot de 850 g,1.79,2.11,335,80,3.2,2.2,6.6,6.6,5.3,0.12,0.1,0,0.24,,,
https://www.carrefour.fr/p/fromage-blanc-faisselle-6-mg-ferme-collet-3413160001430?t=R04F06,Fromage blanc faisselle 6% MG FERME COLLET ,les 6 pots de 100 g,2.50,4.17,368,88,6,0,4.6,0,4,0,,,,,,
https://www.carrefour.fr/p/fromage-blanc-2-8-mg-3245414638938?t=R04F06,"Fromage blanc 2,8% MG  ",le pot de 1 kg,1.28,1.28,299,71,2.8,1.9,5.1,5.1,6.4,0.1,,,,,,
https://www.carrefour.fr/p/fromage-blanc-bio-nature-vrai-3273220501849?t=R04F06,Fromage blanc bio nature VRAI ,les 4 pots de 100 g,2.05,5.12,316,76,3.6,2.4,3.7,3.7,7.2,0.1,,,,,,
https://www.carrefour.fr/p/fromage-frais-bio-aux-fruits-carrefour-bio-3560070931019?t=R04F06,Fromage frais bio aux fruits CARREFOUR BIO ,les 12 pots de 50g,2.21,3.68,416,99,2.6,1.6,12,11,6.8,0.1,,,,,,
https://www.carrefour.fr/p/fromage-frais-nature-20-mg-malo-3278691190011?t=R04F06,Fromage frais nature 20% mg MALO ,les 4 pots de 100 g,1.30,3.25,300,70,3.2,2.1,4.5,4.5,6,0.09,,,,,,
https://www.carrefour.fr/p/fromage-frais-sucre-40-mg-malo-3278691130017?t=R04F06,Fromage frais sucré 40% MG MALO ,les 4 pots de 100 g,1.50,3.75,590,140,8.4,5.9,10.8,10.8,5.4,0.08,,,,,,
https://www.carrefour.fr/p/fromages-frais-aux-fruits-carrefour-3560070906369?t=R04F06,Fromages frais aux fruits CARREFOUR ,les 12 pots de 50g,1.46,2.43,395,94,2,1.3,12,11,6.9,0.08,,1.2,120,,,
https://www.carrefour.fr/p/liegeois-chocolat-vanille-viennois-nestle-3023290013403?t=R04F06,Liégeois chocolat vanille viennois Nestle ,les 8 pots de 100 g,2.39,2.99,581,139,6.2,4.6,17.2,15.1,3.1,0.14,,,,,,
https://www.carrefour.fr/p/petit-suisse-40-mg-chante-saire-3265776606253?t=R04F06,Petit Suisse 40% MG CHANTE SAIRE ,les 6 pots de 60 g,0.88,2.44,551,132,9.2,5.5,3.4,3.4,9,0.1,,,,,,
https://www.carrefour.fr/p/riz-au-lait-vanille-naturelle-bonne-maman-3608580908197?t=R04F06,Riz au lait vanille naturelle BONNE MAMAN ,les 4 pots de 100 g,1.87,4.68,629,150,5.3,3.4,22,13,3.3,0.12,0.1,,,,,
https://www.carrefour.fr/p/specialite-au-soja-nature-carrefour-3560070732944?t=R04F06,Spécialité au soja nature CARREFOUR ,les 6 pots de 100g,1.28,2.13,190,46,2.3,0.3,2.1,0.5,3.7,0.08,,,,,,
https://www.carrefour.fr/p/specialite-au-soja-abricot-goyave-sojasun-3273220082089?t=R04F06,Spécialité au soja abricot goyave SOJASUN ,les 4 pots de 100 g,1.40,3.50,320,76,2.1,0.4,10.3,10.2,3.7,0.06,,,,,,
https://www.carrefour.fr/p/specialite-au-soja-myrtilles-sojasun-3273220083260?t=R04F06,Spécialité au soja myrtilles SOJASUN ,les 4 pots de 100 g,1.44,3.60,322,76,2.1,0.3,10.5,10.2,3.7,0.06,,,,,,
https://www.carrefour.fr/p/specialite-au-soja-citron-sojasun-3273220083000?t=R04F06,Spécialité au soja citron SOJASUN ,les 4 pots de 100 g,1.40,3.50,326,77,2,0.3,11,10,3.7,0.15,,,,,,
https://www.carrefour.fr/p/specialite-au-soja-vanille-bourbon-sojasun-3273220085615?t=R04F06,Spécialité au soja vanille bourbon SOJASUN ,les 4 pots de 100 g,1.55,3.88,355,84,1.8,0.3,13.7,11.3,3.2,0.15,,,,,,
https://www.carrefour.fr/p/specialite-au-soja-nature-sojasun-3273220081099?t=R04F06,Spécialité au soja nature SOJASUN ,les 12 pots de 100 g,2.82,2.35,192,46,2.7,0.4,0.7,0.7,4.6,0.08,,,,,,
https://www.carrefour.fr/p/specialite-au-soja-chocolat-sojasun-3273220085608?t=R04F06,Spécialité au soja chocolat SOJASUN ,les 4 pots de 100 g,1.55,3.88,429,102,2.5,0.9,15.5,13,3.9,0.13,,,,,,
https://www.carrefour.fr/p/yaourt-stracciatella-a-la-grecque-yaos-nestle-3023290014080?t=R04F06,Yaourt stracciatella à la grecque Yaos Nestle ,les 4 pots de 125g,2.45,4.90,657,157,8.8,5.8,16.2,16,2.7,0.11,,,,,,
https://www.carrefour.fr/p/yaourt-a-boire-fraise-yop-3329770063273?t=R04F06,Yaourt à boire fraise YOP ,la bouteille de 825g,1.69,2.05,277,65,0.8,0.5,10.6,10.5,3,0.12,,0,0.12,,,
https://www.carrefour.fr/p/yaourts-bio-nature-carrefour-bio-3560070845408?t=R04F06,Yaourts bio nature CARREFOUR BIO ,les 4 pots de 125g,0.75,1.50,262,63,3.4,2.1,4.1,4.1,3.9,0.13,,,,,,
https://www.carrefour.fr/p/yaourts-lait-entier-vanille-carrefour-bio-3560070936847?t=R04F06,Yaourts lait entier vanille CARREFOUR BIO ,les 4 pots de 125g,1.01,2.02,367,87,3.3,2.2,11,11,3.1,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-bifidus-citron-carrefour-3245412570667?t=R04F06,Yaourts Bifidus citron CARREFOUR ,les 4 pots de 125 g,1.01,2.02,396,94,2.9,1.9,14,12,3.3,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-fruits-mixes-carrefour-3245413814449?t=R04F06,Yaourts fruits mixés CARREFOUR ,les 8 pots de 125g,1.98,1.98,395,94,2.9,1.9,14,13,3.3,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-brasses-nature-0-carrefour-3270190026822?t=R04F06,Yaourts brassés nature 0% CARREFOUR ,les 8 pots de 125g,1.55,1.55,143,34,0,0,3.6,3.6,4.6,0,,,,,,
https://www.carrefour.fr/p/yaourts-brasse-vanille-carrefour-3270190026815?t=R04F06,Yaourts brassé vanille CARREFOUR ,les 8 pots de 125g,1.94,1.94,397,94,1.9,1.2,15,15,4.2,0.11,,,,,,
https://www.carrefour.fr/p/yaourts-fruits-rouges-carrefour-3560070535071?t=R04F06,Yaourts fruits rouges CARREFOUR ,les 8 pots de 125g,1.86,1.86,394,94,2.7,1.8,14,14,3.3,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-vanille-citron-noix-de-coco-et-fraise-carrefour-3560071019976?t=R04F06,"Yaourts vanille, citron, noix de coco et fraise CARREFOUR ",les 8 pots de 125 g,2.31,2.31,391,93,2.9,1.9,13,13,3.2,0.11,,,,,,
https://www.carrefour.fr/p/yaourts-bifidus-aromatises-carrefour-3560070542550?t=R04F06,Yaourts Bifidus aromatisés CARREFOUR ,les 12 pots de 125 g,2.84,1.89,396,94,2.9,1.9,14,12,3.3,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-fruits-jaunes-carrefour-3560070535101?t=R04F06,Yaourts fruits jaunes CARREFOUR ,les 8 pots de 125g,1.81,1.81,391,93,2.7,1.8,14,14,3.1,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-fraise-abricot-carrefour-kids-3560070354535?t=R04F06,Yaourts fraise abricot CARREFOUR KIDS ,les 6 gourdes de 90g,2.32,4.30,378,90,2.3,1.6,14,12,3.7,0.13,,,,,,
https://www.carrefour.fr/p/yaourts-mure-framboise-activia-3033491325359?t=R04F06,Yaourts mûre-framboise ACTIVIA ,les 4 pots de 125 g,1.44,2.88,377,90,3.4,2.3,11.3,11,3.3,0.13,,,0.123,,,
https://www.carrefour.fr/p/yaourts-aux-poires-activia-3033491325724?t=R04F06,Yaourts aux poires ACTIVIA ,les 4 pots de 125 g,1.65,3.30,390,93,3.3,2.3,12.3,11.5,3.3,0.12,,,0.116,,,
https://www.carrefour.fr/p/yaourts-saveur-vanille-activia-3033491350955?t=R04F06,Yaourts saveur vanille ACTIVIA ,les 16 pots de 125 g,4.24,2.12,390,93,3.1,2,12.6,12.6,3.6,0.13,,,0.129,,,
https://www.carrefour.fr/p/yaourts-vanille-cazaubon-3760074310036?t=R04F06,Yaourts vanille CAZAUBON ,les 4 pots de 125 g,1.60,3.20,,,,,,,,,,,,,,
https://www.carrefour.fr/p/yaourts-poire-cazaubon-3760074310074?t=R04F06,Yaourts poire CAZAUBON ,les 4 pots de 125 g,1.80,3.60,,,,,,,,,,,,,,
https://www.carrefour.fr/p/yaourts-nature-bio-danone-3033491339219?t=R04F06,Yaourts nature bio DANONE ,les 8 pots de 125g,2.70,2.70,259,62,3.5,2.4,4.2,4.2,3.4,0.13,,,0.12,,,
https://www.carrefour.fr/p/yaourts-sur-lit-de-chataigne-ferme-collet-3413160000419?t=R04F06,Yaourts sur lit de châtaigne FERME COLLET ,les 2 pots de 150 g,1.40,4.67,487,116,3.6,2,17,16,3.6,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-arome-citron-vert-ker-ronan-3760176400079?t=R04F06,Yaourts arôme citron vert KER RONAN ,les 4 pots de 125 g,1.80,3.60,452,108,3.4,2.2,15.1,15.1,3.9,0.25,,,,,,
https://www.carrefour.fr/p/yaourts-vanille-la-fermiere-3279231149001?t=R04F06,Yaourts vanille LA FERMIERE ,les 2 pots de 140g,2.15,7.68,528,126,7.3,4.5,12,11,2.6,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-sur-lit-de-fraise-le-liegeois-la-laitiere-3023290013267?t=R04F06,Yaourts sur lit de fraise Le Liégeois LA LAITIERE ,les 4 pots de 100g,2.13,5.32,552,132,5.8,3.8,15.5,14.6,3.3,0.13,,,,,,
https://www.carrefour.fr/p/yaourts-sur-lit-de-framboise-le-liegeois-la-laitiere-3023290013342?t=R04F06,Yaourts sur lit de framboise Le Liégeois LA LAITIERE ,les 4 pots de 100g,2.13,5.32,539,129,5.8,3.8,14.7,14.6,3.4,0.14,,,,,,
https://www.carrefour.fr/p/yaourts-nature-la-laitiere-3023290234839?t=R04F06,Yaourts nature LA LAITIERE ,les 8 pots de 125 g,2.25,2.25,283,67,3.3,2.2,4.8,4.7,3.9,0.15,,,0.145,,,
https://www.carrefour.fr/p/yaourts-brebis-nature-le-petit-basque-3280241101002?t=R04F06,Yaourts brebis nature LE PETIT BASQUE ,les 4 pots de 100 g,2.60,6.50,531,128,9.9,7.4,4.9,2.8,4.8,0.13,,,,,,
https://www.carrefour.fr/p/yaourts-lait-entier-saveur-coco-malo-3278692363261?t=R04F06,Yaourts lait entier/saveur coco MALO ,les 4 pots de 125 g,1.70,3.40,420,100,3,2,14.5,14.5,3.5,0.11,,,,,,
https://www.carrefour.fr/p/yaourts-lait-entier-saveur-framboise-malo-3278692420025?t=R04F06,Yaourts lait entier/saveur framboise MALO ,les 4 pots de 125 g,1.80,3.60,420,100,3,2,14.5,14.5,3.5,0.11,,,,,,
https://www.carrefour.fr/p/yaourts-au-lait-entier-noix-de-coco-malo-3278690085622?t=R04F06,Yaourts au lait entier/noix de coco MALO ,les 4 pots de 125 g,1.80,3.60,420,100,3,2,14.5,14.5,3.5,0.11,,,,,,
